# PackageID; Layer; Column; Row; TS; TS1; TS2; TriggerTS; TriggerID; ext. TS; ext. TS2; FIFO overflow
57	4	58	346	1021	-1	85	23705424896	60367	23705424893	15996117	0
57	3	66	128	837	-1	67	23705451520	60380	23705452357	16023491	0
57	3	66	129	836	-1	73	23705451520	60380	23705452356	16023497	0
57	2	68	204	836	-1	94	23705451520	60380	23705452356	16023518	0
57	4	107	118	152	-1	120	23705535488	60421	23705536664	16107768	0
57	4	107	119	149	-1	9	23705535488	60421	23705536661	16107785	0
58	4	63	285	2	-1	82	23705539584	60423	23705540610	16111826	0
58	3	65	1	695	-1	17	23705570304	60438	23705570999	16142097	0
58	4	94	286	1023	-1	26	23705570304	60438	23705540607	16142106	0
58	4	42	17	696	-1	37	23705574400	60440	23705571000	16147237	0
58	4	42	173	733	-1	40	23705574400	60440	23705576157	16147368	0
58	4	36	172	733	-1	41	23705584640	60445	23705576157	16156201	0
58	4	36	171	504	-1	54	23705584640	60445	23705585144	16156342	0
58	4	126	172	502	-1	97	23705590784	60448	23705585142	16162785	0
58	4	126	273	961	-1	26	23705590784	60448	23705591745	16162842	0
58	4	120	24	960	-1	28	23705590784	60448	23705591744	16162844	0
58	4	126	12	960	-1	62	23705590784	60448	23705591744	16163006	0
58	1	71	184	514	-1	38	23705611264	60458	23705612802	16183846	0
58	1	71	182	516	-1	48	23705611264	60458	23705612804	16183984	0
58	1	71	183	512	-1	64	23705611264	60458	23705612800	16184000	0
58	3	6	250	847	-1	40	23705613312	60459	23705615183	16186152	0
58	3	6	17	853	-1	77	23705613312	60459	23705615189	16186317	0
58	3	6	28	846	-1	94	23705615360	60460	23705615182	16186334	0
58	3	6	16	846	-1	102	23705615360	60460	23705615182	16186342	0
58	3	6	15	846	-1	90	23705615360	60460	23705615182	16186330	0
58	4	18	25	959	-1	74	23705623552	60464	23705591743	16196554	0
58	4	18	21	843	-1	74	23705625600	60465	23705625419	16196554	0
58	4	22	20	846	-1	101	23705625600	60465	23705625422	16196581	0
58	3	42	295	638	-1	104	23705629696	60467	23705631358	16202472	0
58	3	42	296	636	-1	120	23705629696	60467	23705631356	16202488	0
58	4	22	52	843	-1	126	23705648128	60476	23705625419	16220926	0
58	4	22	284	763	-1	126	23705648128	60476	23705649915	16220926	0
58	1	120	150	766	-1	38	23705648128	60476	23705649918	16220966	0
58	1	119	151	770	-1	40	23705648128	60476	23705649922	16220968	0
58	4	23	285	763	-1	41	23705648128	60476	23705649915	16220969	0
58	4	22	35	771	-1	42	23705648128	60476	23705649923	16221098	0
58	1	120	152	765	-1	50	23705648128	60476	23705649917	16221106	0
58	1	119	150	761	-1	35	23705648128	60476	23705649913	16221091	0
58	4	22	37	762	-1	54	23705648128	60476	23705649914	16221110	0
58	1	119	149	761	-1	68	23705648128	60476	23705649913	16221124	0
58	4	22	36	761	-1	40	23705648128	60476	23705649913	16221096	0
58	1	120	151	761	-1	96	23705650176	60477	23705649913	16221152	0
58	4	20	35	768	-1	106	23705701376	60502	23705649920	16273642	0
58	4	20	6	142	-1	8	23705701376	60502	23705702542	16273672	0
58	4	92	7	135	-1	31	23705707520	60505	23705702535	16280095	0
58	4	18	271	478	-1	127	23705750528	60526	23705709022	16322559	0
58	4	18	97	920	-1	18	23705750528	60526	23705751448	16322578	0
59	2	38	70	945	-1	89	23705756672	60529	23705757617	16328665	0
59	2	38	74	949	-1	122	23705756672	60529	23705757621	16328698	0
59	2	38	98	945	-1	8	23705756672	60529	23705757617	16328712	0
59	2	38	97	946	-1	2	23705756672	60529	23705757618	16328834	0
59	2	37	73	945	-1	30	23705756672	60529	23705757617	16328734	0
59	2	38	73	944	-1	24	23705756672	60529	23705757616	16328856	0
59	2	38	72	944	-1	23	23705756672	60529	23705757616	16328855	0
59	2	38	71	944	-1	67	23705756672	60529	23705757616	16328899	0
59	2	38	319	945	-1	90	23705756672	60529	23705757617	16328922	0
59	2	38	320	945	-1	91	23705756672	60529	23705757617	16328923	0
59	2	38	321	945	-1	91	23705756672	60529	23705757617	16328923	0
59	2	38	345	946	-1	90	23705756672	60529	23705757618	16329050	0
59	2	38	346	946	-1	90	23705756672	60529	23705757618	16329050	0
